category,survey_value,year,period,doc_name,zip_path
ENAHO Actualizada,Encuesta de Hogares sobre Victimizacion - ENAHO ,1998,Trimestre 1,Secuestro,1998-1/CEDULA-ENHVIC-SECUESTRO-900.zip
ENAHO Actualizada,Encuesta de Hogares sobre Victimizacion - ENAHO ,1998,Trimestre 1,Victimización y Medidas de Seguridad Personal,1998-1/CEDULA-INFORMANTEINDIVIDUAL400.zip
ENAHO Actualizada,Encuesta de Hogares sobre Victimizacion - ENAHO ,1998,Trimestre 1,Robo o Intento de Robo en Vivienda,1998-1/CEDULA-ROBOENVIVIENDA-500.zip
ENAHO Actualizada,Encuesta de Hogares sobre Victimizacion - ENAHO ,1998,Trimestre 1,Diccionario de Datos 1998-1,1998-1/DiccionarioDeDatos1998-I-Empleo.zip
ENAHO Actualizada,Encuesta de Hogares sobre Victimizacion - ENAHO ,1998,Trimestre 1,Diccionario de Datos de Victimización,1998-1/DiccionarioDeDatos1998-I.zip
ENAHO Actualizada,Encuesta de Hogares sobre Victimizacion - ENAHO ,1998,Trimestre 1,Manual de la Encuestadora,1998-1/ManualEnc98-1.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1997,Trimestre 3,Cédula de Carateristicas de los Miembros del hogar,1997-3/Ced-200.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1997,Trimestre 3,Cédula del Módulo de Enpleo e Ingresos,1997-3/Ced-500.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1997,Trimestre 3,Diccionario de Datos,1997-3/DiccionarioDeDatos97-III.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1997,Trimestre 3,Imputaciones INEI,1997-3/IMPUTAC-973.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1997,Trimestre 3,Manual de la Crítica Validación,1997-3/MAN-CRIT-VAL-973.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1997,Trimestre 3,Relaciones Lógicas,1997-3/RELACIONESLOGICAS-973.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1997,Trimestre 3,Metodología para la Obtención de variables Calculadas,1997-3/SUMARIA973.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1997,Trimestre 3,Manual de la Encuestadora,1997-3/ManualEnc97-3.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1998,Trimestre 3,Especificaciones para el cálculo del Ingreso del Productor Agropecuario,1998-3/CalculodelProdAgropecuario983.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1998,Trimestre 3,Deflactación Y Trimestralización de Valores Monetarios,1998-3/Deflactacion983.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1998,Trimestre 3,Imputaciones,1998-3/Imputaciones983EmpleoeIngresos.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1998,Trimestre 3,Metodología para la obtención de variables calculadas (Sumaria),1998-3/SUMARIA-1998-III.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1998,Trimestre 3,Diccionario de Datos,1998-3/Diccionariodedatos1998-III.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1998,Trimestre 3,Ingreso al Productor Agropecuario,1998-3/CedulaENA-02.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1998,Trimestre 3,Empleo e Ingreso,1998-3/CED-500-III-98-MOD-NUM.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1998,Trimestre 3,caracteristicas de los Miembros del Hogar,1998-3/CED-200-III-98.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1998,Trimestre 3,Manual de la Encuestadora,1998-3/ManualEnc98-3.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1999,Trimestre 3,Diccionario de Datos,1999-3/DiccionarioDeDatos1999-III.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1999,Trimestre 3,Trabajo Habitual en los ultimos 12 meses,1999-3/Ced-500enaho99-III(TrabajoAnterior)-ULT.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1999,Trimestre 3,Empleo e Ingresos,1999-3/Ced-500enaho99-III-ULT2.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1999,Trimestre 3,Ingreso al Productor Agropecuario,1999-3/CED-ENA-02-1999-III.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1999,Trimestre 3,Carateristicas de los Miembros del Hogar,1999-3/CED-200-III-99.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1999,Trimestre 3,Imputaciones del ENAHO 1999-3,1999-3/Imputaciones993-EmpleoeIngresos.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1999,Trimestre 3,Calculo del Ingreso del Productor Agropecuario,1999-3/CalculodelProdAgropecuario993.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1999,Trimestre 3,Deflactación y Trimestralización de Valores Monetarios,1999-3/Deflactacion993.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1999,Trimestre 3,Metodología para la obtención de las Variables Calculadas,1999-3/VariablesCalculadas993.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1999,Trimestre 3,Indicadoresde Control de Calidad,1999-3/IndicadoresControldeCalidad993.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1999,Trimestre 3,Intrucciones para el uso de indicadores de calidad para el procesamiento descentralizado,1999-3/InstrucIndicad993.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1999,Trimestre 3,Relaciones Lógicas para la entrada de Datos,1999-3/RELACIONESLOGICAS-993.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,1999,Trimestre 3,Manual de la Encuestadora,1999-3/ManualEnc99-3.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,2000,Trimestre 3,Imputaciones Módulo Agropecuario,2000-3/CalculodelProdAgropecuario20003.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,2000,Trimestre 3,Deflactación y Trimestralización de Valores Monetarios,2000-3/Deflactacion20003.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,2000,Trimestre 3,Imputaciones,2000-3/Imputaciones20003-EmpleoeIngresos.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,2000,Trimestre 3,Indicadores de Control,2000-3/IndicadoresControldeCalidad20003.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,2000,Trimestre 3,Metodología para la obtención de variables calculadas (Sumaria),2000-3/SUMARIA20003.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,2000,Trimestre 3,Ingreso al productor Agropecuario,2000-3/CEDULAENA-02.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,2000,Trimestre 3,Empleo e Ingresos,2000-3/Ced-500-Enaho.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,2000,Trimestre 3,Trabajo Habitual en los ultimos 12 meses,2000-3/Ced-500-Enaho99-III-TrabajoAnterior.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,2000,Trimestre 3,Caracteristicas de los Miembros del Hogar,2000-3/Ced-200Enaho2000-III.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,2000,Trimestre 3,Diccionario de Datos,2000-3/DiccionarioDeDatos2000-III.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,2000,Trimestre 3,Deflactación de Datos,2000-3/DeflactaciondeDatos2000-III.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,2000,Trimestre 3,Estructura (ENAHO.01),2000-3/RANGO20003.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,2000,Trimestre 3,Manual de la Encuestadora,2000-3/ManualEnc2000-3.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,2001,Trimestre 3,Plan de Trabajo,2001-3/Plan-Trabajo.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,2001,Trimestre 3,Diccionario de Datos,2001-3/Diccionario.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,2001,Trimestre 3,Deflactación y Trimestralización de Valores Monetarios,2001-3/Deflactacion.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,2001,Trimestre 3,Calculo para el Ingreso del Productor Agropecuario,2001-3/Agropecuario.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,2001,Trimestre 3,Flujo para la entrada de datos,2001-3/Flujos.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,2001,Trimestre 3,Imputaciones,2001-3/Imputaciones.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,2001,Trimestre 3,Relaciones Lógicas para la entrada de Datos,2001-3/Relaciones-Logicas.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,2001,Trimestre 3,Metodología para la Obtención de Variables Calculadas,2001-3/Sumaria.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,2001,Trimestre 3,Manual de Consultoría,2001-3/Manual-Consultoria.zip
ENAHO Actualizada,Encuesta Especializada de Niveles de Empleo - ENAHO,2001,Trimestre 3,Ficha Técnica,2001-3/Ficha.zip
ENAHO Actualizada,"Vivienda, Empleo e Ingreso - ENAHO",2000,Trimestre 1,Metodología para la obtención de variables calculadas (Sumaria),2000-1/Variablescalculadas2000-I.zip
ENAHO Actualizada,"Vivienda, Empleo e Ingreso - ENAHO",2000,Trimestre 1,Instrucciones para el uso de Indicadores de calidad,2000-1/InstruccionesdeIndicadores-2000-I.zip
ENAHO Actualizada,"Vivienda, Empleo e Ingreso - ENAHO",2000,Trimestre 1,Especificaciones para el cálculo del Ingreso del productor Agropecuario,2000-1/ImputacionesdelProductorAgropecuario2000-I.zip
ENAHO Actualizada,"Vivienda, Empleo e Ingreso - ENAHO",2000,Trimestre 1,Imputaciones de la Cédula ENAHO.01,2000-1/ImputacionesdeEnaho012000-I.zip
ENAHO Actualizada,"Vivienda, Empleo e Ingreso - ENAHO",2000,Trimestre 1,Deflactación y Trimestralización de Valores Monetarios,2000-1/Deflactaciondedatos2000-I.zip
ENAHO Actualizada,"Vivienda, Empleo e Ingreso - ENAHO",2000,Trimestre 1,Diccionario de datos,2000-1/DiccionarioDeDatos2000-I.zip
ENAHO Actualizada,"Vivienda, Empleo e Ingreso - ENAHO",2000,Trimestre 1,Uso de Tecnología de Información en los hogares,2000-1/CEDULAENAHO01A2000.zip
ENAHO Actualizada,"Vivienda, Empleo e Ingreso - ENAHO",2000,Trimestre 1,Caracteristicas de los miembros de hogar,2000-1/CED-200.zip
ENAHO Actualizada,"Vivienda, Empleo e Ingreso - ENAHO",2000,Trimestre 1,Empleo e Ingreos,2000-1/CEDULA500.zip
ENAHO Actualizada,"Vivienda, Empleo e Ingreso - ENAHO",2000,Trimestre 1,Ingreso del Productor agropecuario,2000-1/CEDULA-ENA-02.zip
ENAHO Actualizada,"Vivienda, Empleo e Ingreso - ENAHO",2000,Trimestre 1,Caracteristicas de la vivienda y del hogar,2000-1/CED-100.zip
ENAHO Actualizada,"Vivienda, Empleo e Ingreso - ENAHO",2000,Trimestre 1,Manual de Consultoria,2000-1/ManualdeConsultoria2000-1.zip
ENAHO Actualizada,"Vivienda, Empleo e Ingreso - ENAHO",2000,Trimestre 1,Guia de Procedimientos y Uso del Sistema de Procesamiento Basico,2000-1/ManualdeUsuariodeProcesaBasico2000-I.zip
ENAHO Actualizada,"Vivienda, Empleo e Ingreso - ENAHO",2000,Trimestre 1,Relaciones Logicas parala entrada de Datos (ENAHO.01),2000-1/Relacioneslogicasenaho012000-I.zip
ENAHO Actualizada,"Vivienda, Empleo e Ingreso - ENAHO",2000,Trimestre 1,Relaciones Logicas parala entrada de Datos (ENAHO.02),2000-1/Relacioneslogicasenaho02-2000-I.zip
ENAHO Actualizada,"Vivienda, Empleo e Ingreso - ENAHO",2000,Trimestre 1,Relaciones Logicas parala entrada de Datos (ENAHO.01.A),2000-1/Relacioneslogicasopinion2000-I.zip
ENAHO Actualizada,"Vivienda, Empleo e Ingreso - ENAHO",2000,Trimestre 1,Manual de la Encuestadora,2000-1/ManualEnc2000-1.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Muestra Panel -(Mar-Jun-Set-Dic),Ficha Técnica,2001-19/FICHATECNICA.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Muestra Panel -(Mar-Jun-Set-Dic),Diccionario de Datos,2001-19/DICCIONARIO.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Muestra Panel -(Mar-Jun-Set-Dic),Cuestionario de la Encuesta,2001-19/CUESTIONARIO.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Muestra Panel -(Abr-Jul-Oct-Ene),Ficha Técnica,2001-20/FICHATECNICA.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Muestra Panel -(Abr-Jul-Oct-Ene),Diccionario de Datos,2001-20/DICCIONARIO.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Muestra Panel -(Abr-Jul-Oct-Ene),Cuestionario de la Encuesta,2001-20/CUESTIONARIO.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Muestra Panel -(May-Ago-Nov-Feb),Ficha Técnica,2001-21/FICHATECNICA.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Muestra Panel -(May-Ago-Nov-Feb),Diccionario de Datos,2001-21/DICCIONARIO.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Muestra Panel -(May-Ago-Nov-Feb),Cuestionario de la Encuesta,2001-21/CUESTIONARIO.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Mar-Abr-May),Deflactación y Mensualización de los Valores Monetarios,2001-26/Deflactacion.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Mar-Abr-May),Diccionario de Datos de la EPE 2001,2001-26/Diccionario.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Mar-Abr-May),Indicadores Expandidos,2001-26/Indicadores-expandido.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Mar-Abr-May),Indicadores sin Expandir,2001-26/Indicadores-sin-expandir.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Mar-Abr-May),Indicadores de Muestra Panel,2001-26/Panel-Indicadores.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Mar-Abr-May),Imputaciones de la Encuesta Permanente,2001-26/Imputaciones.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Mar-Abr-May),Manual de la Encuestadora,2001-26/ManualEncuestador.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Mar-Abr-May),Cuestionario Capítulo 100,2001-26/Capitulo100.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Mar-Abr-May),Cuestionario Capítulo 200,2001-26/Capitulo200.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Abr-May-Jun),Deflactación y Mensualización de los Valores Monetarios,2001-27/Deflactacion.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Abr-May-Jun),Diccionario de Datos de la EPE 2001,2001-27/Diccionario.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Abr-May-Jun),Indicadores Expandidos,2001-27/Indicadores-expandido.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Abr-May-Jun),Indicadores sin Expandir,2001-27/Indicadores-sin-expandir.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Abr-May-Jun),Indicadores de Muestra Panel,2001-27/Panel-Indicadores.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Abr-May-Jun),Imputaciones de la Encuesta Permanente,2001-27/Imputaciones.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Abr-May-Jun),Manual de la Encuestadora,2001-27/ManualEncuestador.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Abr-May-Jun),Cuestionario Capítulo 100,2001-27/Capitulo100.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Abr-May-Jun),Cuestionario Capítulo 200,2001-27/Capitulo200.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(May-Jun-Jul),Deflactación y Mensualización de los Valores Monetarios,2001-28/Deflactacion.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(May-Jun-Jul),Diccionario de Datos de la EPE 2001,2001-28/Diccionario.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(May-Jun-Jul),Indicadores Expandidos,2001-28/Indicadores-expandido.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(May-Jun-Jul),Indicadores sin Expandir,2001-28/Indicadores-sin-expandir.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(May-Jun-Jul),Indicadores de Muestra Panel,2001-28/Panel-Indicadores.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(May-Jun-Jul),Imputaciones de la Encuesta Permanente,2001-28/Imputaciones.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(May-Jun-Jul),Manual de la Encuestadora,2001-28/ManualEncuestador.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(May-Jun-Jul),Cuestionario Capítulo 100,2001-28/Capitulo100.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(May-Jun-Jul),Cuestionario Capítulo 200,2001-28/Capitulo200.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Jun-Jul-Ago),Deflactación y Mensualización de los Valores Monetarios,2001-29/Deflactacion.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Jun-Jul-Ago),Diccionario de Datos de la EPE 2001,2001-29/Diccionario.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Jun-Jul-Ago),Imputaciones de la Encuesta Permanente,2001-29/Imputaciones.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Jun-Jul-Ago),Manual de la Encuestadora,2001-29/ManualEncuestador.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Jun-Jul-Ago),Cuestionario Capítulo 100,2001-29/Capitulo100.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Jun-Jul-Ago),Cuestionario Capítulo 200,2001-29/Capitulo200.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Jun-Jul-Ago),Indicadores Trimestrales,2001-29/EpeTrimestral.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Jun-Jul-Ago),Indicadores Mensual,2001-29/EpeMensual
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Jun-Jul-Ago),Tasa de No Respuesta en Matriz,2001-29/TasadeNoRespuestaEnMatriz.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Jun-Jul-Ago),Ficha Técnica,2001-29/FichaTecnica.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Jul-Ago-Set),Diccionario de Datos,2001-30/Diccionario.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Jul-Ago-Set),Cuestionario de la Encuesta,2001-30/Cuestionario.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Jul-Ago-Set),Ficha Técnica,2001-30/Ficha-Tecnica-Epe-Set.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Jul-Ago-Set),Indicadores Trimestrales,2001-30/EpeTrimestral.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Jul-Ago-Set),Indicadores Mensual,2001-30/EpeMensual.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Jul-Ago-Set),Errores Muestrales,2001-30/ErroresMuestrales.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Jul-Ago-Set),Tasa de No Respuesta en Matriz,2001-30/TasadeNoRespuestaEnMatriz.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Ago-Set-Oct),Diccionario de Datos,2001-31/Diccionario.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Ago-Set-Oct),Cuestionario de la Encuesta,2001-31/Cuestionario.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Ago-Set-Oct),Ficha Técnica,2001-31/Ficha-Tecnica-Epe-Oct.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Ago-Set-Oct),Errores Muestrales,2001-31/ErroresMuestrales.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Ago-Set-Oct),Indicadores Trimestrales,2001-31/EpeTrimestral
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Ago-Set-Oct),Indicadores Mensual,2001-31/EpeMensual.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Ago-Set-Oct),Tasa de No Respuesta en matriz,2001-31/TasadeNoRespuestaenMatriz.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Set-Oct-Nov),Ficha Técnica,2001-32/Ficha.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Set-Oct-Nov),Diccionario de Datos,2001-32/Diccionario.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Set-Oct-Nov),Cuestionarios de la Encuesta,2001-32/Cuestionario.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Set-Oct-Nov),Indicadores del mes de Noviembre,2001-32/EpeMensual.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Set-Oct-Nov),Indicadores del Trimestre Movil - Set - Oct - Nov,2001-32/EpeTrimestral.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Set-Oct-Nov),Errores Muestrales,2001-32/ErroresMuestrales.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Set-Oct-Nov),Tasa de No Respuesta en Matriz,2001-32/TasadeNoRespuestaEnMatriz.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Oct-Nov-Dic),Indicadores Trimestrales,2001-33/Trimestral-ExpOctubre-Diciembre.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Oct-Nov-Dic),Ficha Técnica,2001-33/FichaTecnica.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Oct-Nov-Dic),Indicadores Mensuales,2001-33/MensualExphastaDiciembre
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Oct-Nov-Dic),Rendimiento de la Muestra,2001-33/RendimientodelaMuestra-Diciembre.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Oct-Nov-Dic),Tasa de No Respuesta en Matriz,2001-33/TasadeNoRespuestaEnMatriz-PANELSet-Dic.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2001,Trimestre Móvil -(Oct-Nov-Dic),Errores Muestrales,2001-33/ErroresMuestralesTrimOct-Nov-Dic.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2002,Muestra Panel -(Mar-Jun-Set-Dic),Ficha Técnica,2002-19/FICHATECNICA.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2002,Muestra Panel -(Mar-Jun-Set-Dic),Diccionario de Datos,2002-19/DICCIONARIO.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2002,Muestra Panel -(Mar-Jun-Set-Dic),Cuestionario de la Encuesta,2002-19/CUESTIONARIO.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2002,Muestra Panel -(Mar-Jun-Set-Dic),Indicaciones para el uso de la Muestra Panel 2002,2002-19/INDICACIONES-DATAS-PANEL.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2002,Muestra Panel -(Mar-Jun-Set-Dic),Distribución de la muestra por meses,2002-19/MUESTRA-2002-2003.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2002,Muestra Panel -(Abr-Jul-Oct-Ene),Ficha Técnica,2002-20/FICHATECNICA.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2002,Muestra Panel -(Abr-Jul-Oct-Ene),Diccionario de Datos,2002-20/DICCIONARIO.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2002,Muestra Panel -(Abr-Jul-Oct-Ene),Cuestionario de la Encuesta,2002-20/CUESTIONARIO.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2002,Muestra Panel -(Abr-Jul-Oct-Ene),Indicaciones para el uso de la Muestra Panel 2002,2002-20/INDICACIONES-DATAS-PANEL.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2002,Muestra Panel -(Abr-Jul-Oct-Ene),Distribución de la muestra por meses,2002-20/MUESTRA-2002-2003.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2002,Muestra Panel -(May-Ago-Nov-Feb),Ficha Técnica,2002-21/FICHATECNICA.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2002,Muestra Panel -(May-Ago-Nov-Feb),Diccionario de Datos,2002-21/DICCIONARIO.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2002,Muestra Panel -(May-Ago-Nov-Feb),Cuestionario de la Encuesta,2002-21/CUESTIONARIO.zip
EPEN,EPE  LIMA METROPOLITANA Y CALLAO,2002,Muestra Panel -(May-Ago-Nov-Feb),Indicaciones para el uso de la Muestra Panel 2002,2002-21/INDICACIONES-DATAS-PANEL.zip
